243,205,273,228,0.657757
244,204,274,227,0.646750
244,203,274,226,0.650032
244,207,273,229,0.655700
237,226,269,250,0.643962
237,223,268,246,0.644025
238,221,268,243,0.637962
238,216,268,238,0.630352
240,215,269,236,0.634372
309,195,330,211,0.674755
311,194,331,209,0.595567
313,194,333,209,0.637842
321,202,341,217,0.565290
321,203,341,218,0.588669
322,211,342,226,0.579469
321,211,341,226,0.606745
319,212,339,227,0.553616
315,211,335,226,0.557187
313,202,333,217,0.515530
313,203,333,218,0.532503
313,204,333,219,0.537076
313,204,332,219,0.516110
312,203,332,219,0.510520
309,204,328,219,0.517049
307,201,326,216,0.477352
302,198,321,213,0.469086
299,204,318,219,0.429196
298,199,317,214,0.438292
297,201,315,216,0.426970
378,194,426,230,0.502040
375,192,428,232,0.569549
381,197,436,238,0.579731
393,195,445,234,0.595203
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
425,217,476,256,0.539598
453,221,502,258,0.516829
566,197,604,225,0.407826
553,199,596,231,0.488028
538,211,574,238,0.490793
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
527,99,548,115,0.430916
526,104,548,121,0.466409
524,101,546,118,0.470496
455,188,491,216,0.474953
447,178,481,204,0.420485
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
407,197,446,226,0.510245
397,191,437,220,0.479359
394,196,427,220,0.443174
390,192,423,216,0.431133
390,192,422,216,0.424613
389,185,423,211,0.435961
384,178,424,208,0.444058
379,185,415,212,0.402259
374,176,409,202,0.403961
370,179,406,206,0.446903
365,173,405,203,0.461416
361,171,405,204,0.457914
357,182,387,205,0.538624
352,188,381,210,0.544630
351,189,375,207,0.455857
351,187,375,205,0.462318
350,186,374,204,0.464404
340,181,366,201,0.476232
335,183,362,204,0.465968
332,191,358,211,0.460518
329,188,350,204,0.406688
328,187,348,202,0.375927
324,183,345,199,0.349680
323,186,345,202,0.363884
322,183,345,200,0.393188
322,182,344,198,0.402902
319,183,342,200,0.395186
318,178,341,195,0.373116
319,178,342,195,0.382918
319,180,344,199,0.392054
318,185,344,205,0.405204
316,180,343,200,0.410825
315,177,343,198,0.409585
314,178,343,200,0.419266
172,214,208,241,0.656886
487,111,508,127,0.666191
476,123,497,139,0.685140
461,119,483,136,0.640858
451,121,472,137,0.665664
444,121,466,137,0.658591
425,117,446,132,0.492642
417,123,437,137,0.454147
405,116,425,130,0.516995
382,220,425,252,0.552569
363,216,434,269,0.400344
347,212,420,267,0.408200
340,213,410,266,0.385893
335,215,404,268,0.415284
NaN,NaN,NaN,NaN,NaN
269,201,320,240,0.535947
256,198,308,238,0.432592
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
205,205,256,244,0.556538
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
32,223,55,240,0.502840
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1,197,52,236,0.506368
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
46,175,82,202,0.564047
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
22,28,65,60,0.666272
38,14,87,51,0.488699
25,181,178,297,0.542620
61,169,214,285,0.558213
NaN,NaN,NaN,NaN,NaN
201,225,308,306,0.500240
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
459,214,627,341,0.599489
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
237,189,262,208,0.478834
237,177,262,196,0.483829
235,176,260,195,0.499080
235,180,260,199,0.507157
233,184,258,203,0.498863
235,183,260,202,0.488016
236,186,261,205,0.501929
235,188,260,207,0.527660
237,178,262,197,0.504125
240,172,265,191,0.480678
242,174,267,193,0.482989
245,180,270,199,0.458691
247,182,272,201,0.473227
247,183,272,202,0.473393
246,184,271,203,0.487983
245,183,270,202,0.521937
245,182,270,201,0.514619
247,174,272,193,0.534637
249,181,274,200,0.498530
251,187,276,206,0.539941
252,188,277,207,0.566285
250,189,275,208,0.535179
248,190,273,209,0.500035
243,190,268,209,0.516420
243,180,268,199,0.530249
245,178,270,197,0.499381
246,183,271,202,0.496490
244,182,269,201,0.501860
243,178,268,197,0.494896
243,176,268,195,0.489217
244,173,269,192,0.489518
244,173,269,192,0.484295
243,166,268,185,0.473163
244,179,269,198,0.464856
243,176,268,195,0.483199
240,178,265,197,0.480222
238,180,263,199,0.475650
236,183,261,202,0.467717
235,180,260,199,0.446288
233,182,259,201,0.439118
233,181,259,200,0.437018
234,187,260,206,0.418211
232,181,258,200,0.441431
231,180,257,199,0.431755
229,181,255,200,0.426490
227,183,253,202,0.433880
224,179,250,198,0.438235
222,180,248,199,0.442031
220,184,246,203,0.437836
218,184,244,203,0.434267
216,184,242,203,0.418083
215,185,241,204,0.426081
215,180,241,199,0.430632
214,179,240,198,0.432405
214,179,239,198,0.422079
212,181,237,200,0.417203
212,183,237,202,0.426655
212,186,237,205,0.436815
211,185,236,204,0.421658
213,189,238,208,0.440178
211,186,236,205,0.454379
210,184,235,203,0.464034
211,186,236,205,0.440105
211,187,236,206,0.462461
210,186,235,205,0.460923
208,188,233,207,0.442145
208,186,233,205,0.427883
209,183,234,202,0.439322
209,189,234,208,0.434651
207,194,232,213,0.453650
206,187,231,206,0.453301
205,184,230,203,0.427381
205,183,230,202,0.430123
208,189,233,208,0.456256
208,197,232,216,0.460226
208,196,231,214,0.445086
207,191,229,209,0.439275
202,176,223,193,0.464117
202,172,222,188,0.445118
192,164,210,179,0.480513
195,171,212,185,0.518858
202,167,218,180,0.568546
211,170,227,183,0.588155
211,170,227,183,0.562208
211,170,227,183,0.553300
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
19,143,44,162,0.485754
30,140,58,161,0.437175
36,140,65,162,0.431132
38,140,68,163,0.441172
49,139,82,164,0.441554
NaN,NaN,NaN,NaN,NaN
71,137,101,160,0.470984
80,137,109,159,0.465805
91,135,112,151,0.484910
100,134,121,150,0.490489
105,133,129,151,0.529679
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
187,130,223,157,0.438659
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
491,23,521,46,0.494289
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
277,109,302,128,0.393358
269,103,295,123,0.440879
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
217,89,268,128,0.483500
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
202,109,245,141,0.488675
204,104,249,138,0.415007
205,104,249,137,0.435198
206,110,249,143,0.435401
206,110,248,142,0.421265
208,107,251,140,0.396605
209,106,251,138,0.387265
195,143,220,162,0.423460
195,143,221,163,0.514536
195,143,221,163,0.468227
195,143,221,163,0.499354
195,143,221,163,0.517991
195,143,221,163,0.565888
195,143,221,163,0.518716
195,143,221,163,0.512778
195,143,221,163,0.537670
195,143,221,163,0.569827
195,143,221,163,0.577681
195,143,221,163,0.568127
195,143,221,163,0.568232
195,143,221,163,0.516887
247,105,294,140,0.514931
247,105,294,140,0.514931
247,105,294,140,0.514931
247,105,294,140,0.514931
247,105,294,140,0.514931
247,105,294,140,0.514931
247,105,294,140,0.514931
248,104,295,139,0.522903
255,105,295,135,0.480792
256,103,297,134,0.528808
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
313,37,387,93,0.473761
315,36,387,90,0.434353
318,35,394,92,0.490908
316,32,398,94,0.537382
331,23,393,70,0.660306
NaN,NaN,NaN,NaN,NaN
305,9,412,90,0.493305
304,9,412,90,0.466224
308,15,403,86,0.372799
307,16,401,86,0.366255
305,16,400,86,0.379781
304,16,400,86,0.382977
296,13,400,88,0.398739
295,12,403,90,0.414086
237,105,288,144,0.502239
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
295,85,331,112,0.512323
287,86,323,113,0.487865
272,93,302,116,0.377565
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
175,25,249,81,0.477651
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
136,133,172,160,0.478272
136,133,172,160,0.478272
137,134,171,160,0.423871
139,137,169,160,0.423691
139,137,169,160,0.420100
191,109,221,132,0.421721
191,109,221,132,0.450224
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
149,154,179,177,0.388007
NaN,NaN,NaN,NaN,NaN
41,145,66,164,0.622375
53,147,74,163,0.529309
64,148,78,159,0.476980
68,145,89,161,0.504351
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
